,SPX Index_LR,SPX Index_RV_22,RTY Index_LR,RTY Index_RV_22,NDX Index_LR,NDX Index_RV_22
2012-09-26,-0.005753239448359475,0.504310718228265,-0.006205479067657512,0.6067549985144449,-0.008198880190021733,0.6006845598428193
2012-09-27,0.009602673364694815,0.5267886450913564,0.01145791098236758,0.6329818082024958,0.014267013126729672,0.6414482067459893
2012-09-28,-0.004487821869708478,0.5314291428132231,-0.007241019963196621,0.6388528439128496,-0.0079740103240163,0.6538184334250553
2012-10-01,0.002648034931983999,0.5329206853714854,0.0034093109506047963,0.6374049840968885,-0.0017556190561967826,0.6543694945353058
2012-10-02,0.0008718999666616194,0.5183828994964458,0.00024035858761079545,0.611617622822426,0.001791343038424388,0.6315930534591928
2012-10-03,0.003617864023352092,0.5153308587969612,-0.002065159223571127,0.6087599174975125,0.006959639207777204,0.6323117425735187
2012-10-04,0.007148798295437697,0.5273532555695655,0.006977453551247638,0.5871283691837218,0.0034564367985687873,0.634686793940553
2012-10-05,-0.00032166114302795205,0.5271016207703221,-0.0021226536271104304,0.5878328194757274,-0.0059072530100839305,0.6409158747480441
2012-10-08,-0.003462690436391353,0.4214954084131326,-0.005294822421275228,0.5003023870497085,-0.008937593206749774,0.5514856545544499
2012-10-09,-0.009940165231843174,0.44546726546040466,-0.012591932577322962,0.5325337695925214,-0.0162786384570267,0.608480002041116
2012-10-10,-0.006207310017350925,0.4456092222878701,-0.0014166020364178918,0.530184904533692,-0.004891737324074887,0.5771050933844952
2012-10-11,0.0001954351929163438,0.44282886054849446,0.003660681506433214,0.5311870063522474,-0.0034252706610988803,0.5793257873458287
2012-10-12,-0.002970544885050311,0.4441026071219296,-0.008088999626697518,0.5431506801423969,0.00034195262634763133,0.5780600634322673
2012-10-15,0.008045443436660634,0.38416364587781454,0.0062820659638436515,0.5126094577561181,0.007230774248908734,0.5451214184494056
2012-10-16,0.010217529003082159,0.41225711241066015,0.008602482791808828,0.506346586555751,0.013953900213772836,0.5731044414797596
2012-10-17,0.004108612934416874,0.41441740632392376,0.008446030381595832,0.512797156384386,-0.000993878367732413,0.5732821179927788
2012-10-18,-0.0024466730272574805,0.415736753679974,-0.00642756698045822,0.5215750165403935,-0.011395484369146402,0.6011231868436147
2012-10-19,-0.01671012717006166,0.49279697477145207,-0.019450316239880472,0.6059101050386406,-0.024288929008690154,0.7132007121731592
2012-10-22,0.00043948225512983235,0.49277156491572116,-0.000579949599629525,0.6000038216557377,0.00604519343691845,0.7195119975398374
2012-10-23,-0.014549262064668257,0.5442113595159535,-0.005284969236366134,0.6012510497651804,-0.010648202121760222,0.739100956802537
2012-10-24,-0.003090162849686388,0.5452645416745816,-0.0031205293527468985,0.5992441769672495,-0.003934934054998727,0.7351973814868582
2012-10-25,0.0029910856826463454,0.5210380090410843,0.0038786363262239133,0.5536247964089925,0.0007942468341813457,0.7010735224690536
2012-10-26,-0.0007292268041415646,0.5131018152141836,-0.0043715956842710285,0.5491924440007656,0.0030694173988679778,0.6906072726088964
2012-10-29,,,0.0,0.5181976862929913,,
2012-10-30,,,0.0,0.5052879226860084,,
2012-10-31,0.00015580184869156202,0.4899411528640796,0.006714539497021349,0.5135642296403892,-0.006741027643874104,0.6611320897482382
2012-11-01,0.010867260747050345,0.5145167146403901,0.011075163126068785,0.5428110052336468,0.014844409148532495,0.6903637403281655
2012-11-02,-0.009423707658092246,0.5341718658394821,-0.016420834207756255,0.6012647283806537,-0.011692187542096808,0.7143357802005046
2012-11-05,0.0021614299275310735,0.5350937280878312,0.006332075145372774,0.5994619868069553,0.006241118811804627,0.720612764054582
2012-11-06,0.007822505758014995,0.5463031825022597,0.007619084476439358,0.6106127747319308,0.003040742281207259,0.7137273700226118
2012-11-07,-0.023990494932418175,0.6562055141345177,-0.0261151996789579,0.7332448602855506,-0.025828166918314053,0.8212818432035848
2012-11-08,-0.01227991939441856,0.6845292552550639,-0.013605754218037815,0.7377947479829657,-0.015474942678944796,0.8520901217590374
2012-11-09,0.0016972760624259981,0.6828504320753206,0.0017247135523479197,0.737960022480406,0.0044718856217321745,0.843188654541692
2012-11-12,0.0001304404541177171,0.6643716319306049,-0.001584863192005471,0.7360985108973057,-0.0005148184604509416,0.8026552130847044
2012-11-13,-0.00399338355969097,0.6600746941022417,-0.005998343710420108,0.7310397849958319,-0.008128909228775866,0.8092448387447019
2012-11-14,-0.01394884192572606,0.6962188340062644,-0.020241144041636214,0.7922875337909073,-0.011775397020881342,0.8287719457131334
2012-11-15,-0.001594790689528524,0.6950812242991663,-0.004824059859346872,0.784178095028778,-0.0029705948988174914,0.8300947106322236
2012-11-16,0.0048282386725694085,0.6875323672214269,0.008789266283504087,0.785128052878656,0.003874655931212963,0.8244179170365833
2012-11-19,0.01966736976809187,0.7374736976414401,0.02138823188433586,0.8492903252546743,0.024044090151256504,0.8810694926153358
2012-11-20,0.0006631347776075759,0.73465933239837,0.0009439997172056126,0.7913174411367042,-0.00045082449626769876,0.8809572883197152
2012-11-21,0.002317514819985913,0.7345537900805713,0.005743063393888954,0.7964987096162722,0.002240556533508294,0.8629176248610683
2012-11-23,0.012942205804867957,0.7151320860287457,0.010963269679382139,0.8109625852918461,0.014927558694428836,0.8075348730642208
2012-11-26,-0.002031654720931559,0.7158249705643536,0.0022744747764411218,0.8102530893641796,0.004566028124717484,0.8050821336979391
2012-11-27,-0.005240224023848537,0.6826285055755261,-0.001582179964966145,0.8083005976703143,-0.00387297885071561,0.7895343011555537
2012-11-28,0.007825250780979355,0.6921028885562323,0.007108169377655438,0.8131829390789086,0.008988714465626248,0.799889592191626
2012-11-29,0.004260626145993355,0.6937769140219484,0.011856887679889284,0.8346820414644708,0.00552262268317806,0.804580779089214
2012-11-30,0.00016242192307947768,0.6936851216044791,-0.0015621935397308858,0.8350503598014325,-0.0008025517843336337,0.8032050592231841
2012-12-03,-0.004756453525113865,0.6977780027110271,-0.001364812288432332,0.8285029129277411,-0.00225806306364459,0.7968513228500702
2012-12-04,-0.0017113382080492271,0.676662127129569,0.0016056829274662403,0.8100349742678842,-0.0014794758238698595,0.7615732314725161
2012-12-05,0.0015836215685260085,0.6603971799499039,-0.00185059655399079,0.7675085988065423,-0.01130854264864376,0.7601119065632912
2012-12-06,0.0033011980873050694,0.6615840233218647,0.0014576312363349005,0.7612495560339946,0.006954821873369651,0.7616714792367021
2012-12-07,0.002916658435379544,0.6514728509604663,0.0005827013297552241,0.7516367060570285,-0.005950735346640347,0.765987634981123
2012-12-10,0.0003384309527405416,0.5285912305527026,0.004838247533224014,0.6316579723967143,0.002658796485463421,0.6483908967794513
2012-12-11,0.00652758967448202,0.5021409828790289,0.010512637343030587,0.6165973897938297,0.012946646262654063,0.6342731968615299
2012-12-12,0.0004481290686690232,0.5014680700119428,-0.006737673584417526,0.6252060351921399,-0.0028002646811903643,0.6318537061830085
2012-12-13,-0.00634146925043068,0.5114683998666084,-0.006268809206443172,0.6325762429763603,-0.007716915962697579,0.6435674914156935
2012-12-14,-0.0041439789908631845,0.5117701997643366,-0.0005461310995980778,0.6254285510106725,-0.009814357189124484,0.6494614779470537
2012-12-17,0.011800667190939215,0.49796535747740306,0.013559799553623663,0.5781438089939186,0.013668998902098651,0.6587427141499874
2012-12-18,0.011421148426265303,0.5293393186827373,0.015082116317417626,0.6210542093952476,0.015319733841638683,0.7006148412637186
2012-12-19,-0.007618159372240999,0.537541327821387,0.00023708743506373883,0.605190212402048,-0.005336923707852128,0.7030331033533767
2012-12-20,0.005473186088517688,0.44612169065388596,0.00541644001190779,0.5083003990967186,0.0009508705266881656,0.5905908796002413
2012-12-21,-0.009423002107227981,0.4704142584560211,-0.005379879290737593,0.5152071341533645,-0.010779803615436154,0.6148412963755301
2012-12-24,-0.0024432858581227004,0.47057461131188055,-0.003755036426915957,0.5105683171532239,-0.002487451308124248,0.6150804699201673
2012-12-26,-0.004798901880980162,0.43015545374851655,-0.006956434099771376,0.4925302804881328,-0.007882606823069837,0.5812301281580207
2012-12-27,-0.0012191986513380225,0.42938111061162215,-0.001774161780420669,0.4920118186134935,-0.0016090718673652119,0.577258233147978
2012-12-28,-0.0111115011894783,0.45668536968870815,-0.006354042416722546,0.5016163984326404,-0.010146480650555505,0.5961465810096163
2012-12-31,0.016800106652478265,0.5140581712146666,0.02052473407015128,0.5874054371873647,0.02072107384017982,0.6657547267669623
2013-01-02,0.025086044824864026,0.6467358767394592,0.027944043814099463,0.7116155317609647,0.031640764998473264,0.8293553494168183
2013-01-03,-0.0020877620279685176,0.6475793784176951,-0.0009324042040347358,0.7113373005384718,-0.0051873451928434,0.8333360304964942
2013-01-04,0.004853316610966446,0.6477604657689882,0.007475953296305507,0.720843672888958,-0.002847850919096452,0.8337912292956017
2013-01-07,-0.003128033257148679,0.6490926830887267,-0.003822331418243773,0.7229437493301204,-9.910602701223577e-05,0.8334618763444711
2013-01-08,-0.003247645915194656,0.6506513863908256,-0.0012602151345495278,0.722623588190683,-0.00202096729781139,0.8145313957480516
2013-01-09,0.0026523487451191913,0.6499028865653228,0.005485125794694539,0.7274828197851299,0.003279251318726893,0.8086916272741907
2013-01-10,0.007568716794297316,0.6592920168573315,0.001967348565479151,0.7280941180961422,0.00604187274989943,0.8088619027768307
2013-01-11,-4.755160198840902e-05,0.6592705592959296,-0.0005266700613337993,0.7240800838517172,0.001485678769531445,0.8081041792447592
2013-01-14,-0.0009311082559243282,0.6512438631818968,-0.0007712092863743683,0.7046927920979126,-0.004580639523783285,0.7849081156288148
2013-01-15,0.001128093030996665,0.6514511926741934,0.0051090948104111945,0.7012346223316118,-0.0046604758011930345,0.7871328637447368
2013-01-16,0.0001969459797129973,0.6436337812869601,-0.0025920855208803897,0.6953560757293435,0.004305841883871848,0.7805405144770448
2013-01-17,0.005627103422306787,0.646464508413264,0.009076750459683766,0.7100750208714053,0.004531299937727901,0.768208750865774
2013-01-18,0.0033974659565910057,0.6210738216100194,0.0027378394464690425,0.6780565541991129,-0.0014243070750902256,0.7372732458598471
2013-01-22,0.00441827922681335,0.5981475478483581,0.007185146405937487,0.6445525788875257,0.0010747929325929217,0.6962183527082425
2013-01-23,0.001506341983383369,0.5862824685357853,-0.0028219192842177596,0.646096428937077,0.005802106191237599,0.697155490840244
2013-01-24,6.689791044299383e-06,0.5798088401951471,0.003881144281816487,0.6433066228756944,-0.014087769676068803,0.7319912400636611
2013-01-25,0.0054306987208722545,0.5667755906699097,0.005588720154512282,0.6437551284183547,0.004834944018908285,0.7158342335938852
2013-01-28,-0.0018513960681661246,0.566210200920681,0.0016324948395029448,0.6415130396609128,0.002080611647131393,0.7155070340328943
2013-01-29,0.005093062252180289,0.5668573605719941,0.0006593062749435531,0.6320235302729422,0.0004192482393741668,0.7045115087760067
2013-01-30,-0.003907241332048655,0.5699121421609299,-0.011530846784296512,0.6573937653786399,-0.0017766303063057195,0.7046129620909068
2013-01-31,-0.0025666081881304615,0.5434580007205481,0.005754330224311387,0.6560004992418288,-0.0026251148480691227,0.6872207405605804
2013-02-01,0.010002474404177631,0.4994333669634163,0.010050346938906678,0.5912971636756793,0.011802542250967898,0.6318041595981688
2013-02-04,-0.011605777551404992,0.3532570789043752,-0.013169095528817966,0.44334672644143264,-0.017622051589593124,0.47449443263861524
2013-02-05,0.01036258025857612,0.38826884019608504,0.009888915563677079,0.4700856100218815,0.014371430403140706,0.5200111450238898
2013-02-06,0.0005490489353745546,0.3806479724945551,0.0033756540020367562,0.45800412840648247,-0.0031410554896385773,0.5204364481677063
2013-02-07,-0.001807043989846203,0.37848387624430607,-0.003502284019576337,0.45735876197998987,5.4616455951863085e-05,0.5204347924010181
2013-02-08,0.005641968905585326,0.38550456038868747,0.006114951235777147,0.4671185799562852,0.010525154840416839,0.5456550248936266
2013-02-11,-0.0006062723007243433,0.3833191677495029,-0.0006963361614129756,0.45906441167337897,-0.00033151958791614926,0.5431917000748132
2013-02-12,0.0015939722256221329,0.3648806836449461,0.004895808798780684,0.46454811579199107,-0.004341504238582794,0.5390807175901721
2013-02-13,0.000592152029303837,0.36500096682157485,0.0033328050704852586,0.4674763784123691,0.004027900879375415,0.5423469734290676
2013-02-14,0.0006904011504762424,0.36486620555224786,0.003451646535861,0.47051735099241304,-0.0008439732160776005,0.537617157220645
2013-02-15,-0.0010456502891147328,0.36480431356483695,-0.0006605620865322213,0.463593159669114,-0.002442153631539855,0.5339117116284069
2013-02-19,0.007309758416980312,0.38280206354619567,0.009542142517293946,0.48597394885233924,0.00655789700637993,0.5396545950846294
2013-02-20,-0.01248171740825915,0.42168462379113364,-0.020053774171870355,0.5628070955395332,-0.015524905094311585,0.5888892610325909
2013-02-21,-0.0063230670101523416,0.43009812731168423,-0.008903246948710898,0.5786522109360748,-0.010448595470530168,0.6113844738938781
2013-02-22,0.00873425874497273,0.44641847229984155,0.011809807881736146,0.5974741668223449,0.009459051328599912,0.6293228344102544
2013-02-25,-0.018479275284333255,0.533639877374309,-0.022420340428369535,0.6940042550390777,-0.013353758864965199,0.6576482013064466
2013-02-26,0.0060908995959643225,0.5423287471949471,0.004687354585562006,0.6952573085233427,0.0044514378112467095,0.6224800139805662
2013-02-27,0.012645666418416045,0.5718272540351864,0.010900823035788803,0.7109546053215632,0.010355263151489621,0.6392282653367594
2013-02-28,-0.0008644953634581831,0.5712363512900251,0.0013036615841213594,0.7107834714928429,-0.000978130826327798,0.6385632150127546
2013-03-01,0.0023212270716333073,0.5666851592044235,0.00396860039940373,0.7134932022434698,0.0033428570790772767,0.640729824892977
2013-03-04,0.004600126400740833,0.5679942921699791,0.0021295099037538213,0.6904413766817509,0.004277980406149901,0.6437011520784586
2013-03-05,0.009520494489536513,0.5863435043100782,0.011625458940839165,0.7088181130631321,0.01429114878514659,0.6812358556379817
2013-03-06,0.0010839757653689358,0.5646966737803134,0.0027587590813352896,0.6920163578136336,-0.002392786304228801,0.6560651625640492
2013-03-07,0.001814811952149328,0.5345740358271149,0.004946025997927124,0.6643404546654949,0.002478519880050201,0.5947388501600616
2013-03-08,0.004471100410919991,0.5135625886260623,0.008450440868277951,0.6593180592593562,0.0016489403407870475,0.5498653562267147
2013-03-11,0.0032438723173948535,0.5160642287173076,7.427012362284476e-06,0.6571367948157547,0.0027599880055116303,0.5493498326541384
2013-03-12,-0.0024061516417888235,0.5166801485567106,-0.0023858449832486256,0.6558751293951938,-0.0039375250198894875,0.5528937700490291
2013-03-13,0.0013131640123256268,0.5092850947491855,0.0038627238322349673,0.6515437384165276,-0.000760783608055563,0.5271822242777915
2013-03-14,0.0055873772173025285,0.5168615043570858,0.009663907531622455,0.6692694612050957,0.0030752898845769296,0.5294116245975394
2013-03-15,-0.0016197549581095975,0.5168817031687936,-0.0006139956562467655,0.6648130861478436,-0.002814486644851441,0.5268045013248753
2013-03-18,-0.005525585891369138,0.5241873919084464,-0.0055588277180984675,0.6685538642890005,-0.0025430517075324807,0.5244656809481574
2013-03-19,-0.0024254633815200036,0.5254852890330434,-0.004610470646905105,0.6703123141877027,-0.0018030068132996358,0.5250751977315347
2013-03-20,0.006675166801552446,0.5358057808106399,0.009607450743248133,0.687363822124168,0.006665284867774651,0.5342250126032689
2013-03-21,-0.008316980404400766,0.5394944046726599,-0.008467935247881015,0.6838082273106385,-0.011131215355641582,0.5529761708356913
2013-03-22,0.00714866598212655,0.5144631881397637,0.002488634726263326,0.6064747576712026,0.009311969377028856,0.5166203147147058
2013-03-25,-0.003345582130917859,0.507363510003084,-0.0004513458268203853,0.5898198709880923,-0.004064217276801154,0.49350523573415167
2013-03-26,0.007754912943538612,0.5033371472631019,0.004191675023992677,0.5631769896691696,0.006093711616518503,0.47995588791317917
2013-03-27,-0.000588494941215648,0.40912307079031546,0.00043788229876314265,0.4365127499176771,0.0012427692203438876,0.43105625783579615
2013-03-28,0.004048485114815581,0.4026947514678609,0.001374504167178414,0.4306770355519115,0.003091313390797786,0.42804697082489446
2013-04-01,-0.0044836823364220995,0.35627387772336117,-0.013496275381073213,0.44882037447116363,-0.007699797290157282,0.41369332951153875
2013-04-02,0.005158962029794233,0.3653076720654493,-0.00479210605465375,0.4547509700512421,0.008384278219686785,0.43429908471348566
2013-04-03,-0.010602095506201462,0.40052192379321805,-0.01682275602910961,0.5235902866233428,-0.009110301166005648,0.4546592836859118
2013-04-04,0.0040402538202902035,0.3989971909957183,0.007536468086928772,0.536019775775747,-3.935620406343242e-05,0.4495593100423415
2013-04-05,-0.004304176550396904,0.375534366970987,-0.0025798593926734826,0.5049121740517759,-0.008328171900394971,0.4100173102123686
2013-04-08,0.006283011989032715,0.38817260632004186,0.008852936137573769,0.5222726898906761,0.005174646479491149,0.4164362889159241
2013-04-09,0.003538040782594966,0.39115529935949966,-0.002308653204596518,0.5176361392235544,0.006632348845063152,0.42773370256338494
2013-04-10,0.012115446292433605,0.43006322769106753,0.01786834911126734,0.5748129224381802,0.01925947790384548,0.525113948109031
2013-04-11,0.003545946942665359,0.43066372020804766,0.0010120720554806142,0.5750373926472384,-4.896577293450928e-05,0.523283521802908
2013-04-12,-0.002840786017135281,0.4313304136857803,-0.004444677522565395,0.5781105899785971,-0.0009062995432744225,0.5197360846011996
2013-04-15,-0.023234130479996954,0.5671395167582549,-0.03856953984145602,0.839838927310555,-0.020874660296662264,0.6162703186418126
2013-04-16,0.014205865503323178,0.603850449004028,0.017612258075637148,0.8717586571485275,0.014528598952676828,0.6561996998715967
2013-04-17,-0.014431354089724242,0.645334594761906,-0.018030123999680188,0.9174909635900771,-0.0200811318357292,0.7281629881664584
2013-04-18,-0.006723540175262233,0.6481933046892504,-0.005847455683547972,0.9179429697465309,-0.014493558293996676,0.7625795431193708
2013-04-19,0.008808979549016325,0.661987011020688,0.012110334830183398,0.9349978854391073,0.013947035531383965,0.793553614542495
2013-04-22,0.004650798215427389,0.6576085195293225,0.0025228506364500707,0.9233442399745483,0.010593012427221079,0.8042446042168742
2013-04-23,0.010365294248898439,0.6649002103593821,0.015790680805038045,0.9472749247557953,0.008963046060271653,0.7973896837412348
2013-04-24,6.333984678094674e-06,0.6551444395432037,0.005100157233675968,0.9499073612331763,-0.0004409567775071283,0.7835991886006358
2013-04-25,0.0040266177447456745,0.656109336004762,0.00658240732804305,0.955610452520038,0.005117224924659509,0.7851522507433923
2013-04-26,-0.0018437840671979098,0.6451210729418209,-0.0053638128616288385,0.9570861115335024,-0.0028510128799456628,0.780483686599437
2013-04-29,0.0071603183893662135,0.6549916065914155,0.007644565085355025,0.9647239132354696,0.00925105152169265,0.7939346507970203
2013-04-30,0.0024818418469955725,0.6530205740455767,0.005324129152635961,0.9681732362183453,0.007121549494662169,0.800440261615341
2013-05-01,-0.009351475418805077,0.6658883050488924,-0.024815078955451444,1.023052474860988,-0.004891699956535272,0.7948549293134939
2013-05-02,0.009363994353694133,0.6773453691144115,0.016751719855362113,1.0543081321003411,0.013066160591008116,0.8106184819925055
2013-05-03,0.0104795153331448,0.6768644870352398,0.015381410078835025,1.0487461402187341,0.011424831350688646,0.8179729076992925
2013-05-06,0.0019059883489792062,0.674497914936959,0.005625270812040022,1.0457196026591131,0.003650882452469384,0.8200232807428791
2013-05-07,0.0052166631841069,0.6761188669769255,0.008315989371549735,1.0532233801907636,-0.0008395055534820927,0.8094056178443588
2013-05-08,0.004130550730288085,0.6719287128273449,0.0026694543061240757,1.0446649551916931,0.005188219274237671,0.8094275129785082
2013-05-09,-0.003693980932139126,0.6721401574700275,-0.004283661329891421,1.0462341406433509,-0.0024016094223270968,0.8034558962839857
2013-05-10,0.00431240067515143,0.6476644246713114,0.009170680800450333,1.0175172704263544,0.006697948684127718,0.7505817771502449
2013-05-13,4.284660609634315e-05,0.6452139855930803,-0.0014079392848265582,1.0176358938335144,0.0003588731421971607,0.7506029942958582
2013-05-14,0.010091099634557102,0.663271184598003,0.012417093802143599,1.0341464768550284,0.0046703574606466475,0.754118393723972
2013-05-15,0.005101065117816183,0.5571804626456827,0.0026163693398453917,0.8344497610981466,0.0021904864335030665,0.6783025448927866
2013-05-16,-0.005022296573084914,0.5157044829093249,-0.0032403246788004275,0.7878984942941925,-0.001092976403215944,0.6381247320864295
2013-05-17,0.010247411805593496,0.48982749166525885,0.01103857209134016,0.7546977821013965,0.009827061814903002,0.5743863110347377
2013-05-20,-0.0007079094171616472,0.47818965661254476,0.0017059006120141616,0.7494568144719043,-0.002641354410829354,0.5279600757839845
2013-05-21,0.001720907648621843,0.4581014353897267,0.0008002985270052802,0.7244919214889385,0.0018123436109819446,0.48015681658493287
2013-05-22,-0.00830803904001975,0.47095658976799026,-0.016680581727925477,0.7703256170137869,-0.009068068869637104,0.4722235642360138
2013-05-23,-0.002928135769918223,0.44371842683118723,0.0020604766114553706,0.7291339705772667,-0.0025640269247751046,0.4521140127740508
2013-05-24,-0.0005514967822677049,0.4438047742781493,-6.0958387772032325e-06,0.7246250287246715,-0.00014375333290108787,0.45206557989544993
2013-05-28,0.0063209120130071905,0.4504944259166547,0.013193423988854973,0.7470123804423997,0.006969923068207801,0.4582647001038793
2013-05-29,-0.007072892060328735,0.463351967633083,-0.010464175729108236,0.7605071168789556,-0.00570025982612942,0.4649155156020589
2013-05-30,0.003663595567895728,0.45294292434869526,0.007539153272412822,0.7602418943449242,0.00566373784736465,0.4501815429673747
2013-05-31,-0.014410550273650714,0.5059015779941775,-0.010403535500421833,0.773368807384391,-0.010034137235504679,0.46395605096625575
2013-06-03,0.005918407082218199,0.4926722277410685,0.006468948268552409,0.67339900324058,0.0030238363447932714,0.45992321249050366
2013-06-04,-0.005526024209600663,0.47783340969550747,-0.008678385862720309,0.6338210882094242,-0.005733960664319027,0.4204665348986658
2013-06-05,-0.01387556672524714,0.4991672737912464,-0.014165460892015832,0.6266382077714414,-0.012367287118182548,0.42713312658491637
2013-06-06,0.00845443320669695,0.5160085453146287,0.011603039374385492,0.64701478336644,0.004470541327873415,0.4290923218737314
2013-06-07,0.012749947667659597,0.5480624158863049,0.008304734570886393,0.6469783536063154,0.01365745488232354,0.48056965090573567
2013-06-10,-0.00034690629921981507,0.5441537036147615,0.005098233633480869,0.6506421612585404,-0.00012706140426634786,0.4734638505346603
2013-06-11,-0.01020523152075696,0.5647207889607953,-0.011375329208528987,0.6718031026877683,-0.010302040753520734,0.49945953325799547
2013-06-12,-0.008404786017584211,0.5762157268297377,-0.009354377254107527,0.6724410469498074,-0.011451064477683215,0.5207671690484155
2013-06-13,0.014676090161454946,0.6215318029417233,0.01772218539868125,0.7285770647751494,0.012484370100509446,0.5571737453353536
2013-06-14,-0.005902398007852176,0.6077991450232065,-0.008434039214611798,0.7140697701625038,-0.006446873055708223,0.5616222624721597
2013-06-17,0.007538839723718172,0.6141536753370086,0.006562009225156815,0.7204316136526548,0.009264459885417473,0.5795167178045351
2013-06-18,0.007760951788880602,0.6212946017791283,0.012218525246668095,0.7443100557263638,0.008321999983706956,0.5941304738567704
2013-06-19,-0.013948298829170962,0.6391967390886183,-0.01357391235735768,0.7547996534302993,-0.012287770108541641,0.6055612222125314
2013-06-20,-0.02532835452574456,0.7550567011064306,-0.02669364423980428,0.865188958774959,-0.023649652691913103,0.7112604180729517
2013-06-21,0.0026661484311964016,0.7557483851222518,0.003290717769760107,0.8666714472650439,-0.0042924473182854835,0.713937526679008
2013-06-24,-0.012219313502973374,0.7690177015406355,-0.013196802643384067,0.8514045298197241,-0.010391019335253849,0.7184665136736896
2013-06-25,0.009452416382998888,0.7821402193809309,0.010676205883121032,0.8674924190228055,0.006404557563110193,0.7244819186111532
