Date,SPX Index_Close,SPX Index_LR,SPX Index_RV_22,RTY Index_Close,RTY Index_LR,RTY Index_RV_22,USGG10yr_Close,USGG10yr_LR,USGG10yr_RV_22,MOVE_Close,MOVE_LR,MOVE_RV_22,SX5E_Close,SX5E_LR,SX5E_RV_22,HSI_Close,HSI_LR,HSI_RV_22,GC1_Close,GC1_LR,GC1_RV_22,EURUSD_Close,EURUSD_LR,EURUSD_RV_22,vvix_Close,vvix_LR,vvix_RV_22,vix3M_Close,vix3M_LR,vix3M_RV_22,NAPMPMI_Close,NAPMPMI_LR,NAPMPMI_RV_22,CPI YOY_Close,CPI YOY_LR,CPI YOY_RV_22,FF1_Close,FF1_LR,FF1_RV_22,GVZ_Close,GVZ_LR,GVZ_RV_22,USYC2Y10_Close,USYC2Y10_LR,USYC2Y10_RV_22,SKEW_Close,SKEW_LR,SKEW_RV_22,CDX HY CDSI GEN 5Y SPRD Corp_Close,CDX HY CDSI GEN 5Y SPRD Corp_LR,CDX HY CDSI GEN 5Y SPRD Corp_RV_22
2012-08-23,1402.08,-0.00810497516365416,5.4182639660998286e-05,806.001,-0.008108466458832453,0.00010743087363700298,1.6779,-0.008131815102681572,0.001040649190082255,65.5,-0.019652937901393663,0.00220020949665581,2429.17,-0.009652054695134638,0.00029228328743311063,20132.24,0.01221703740207758,7.992213313080962e-05,1669.6,0.01947445882064258,6.099009496189137e-05,1.2564,0.002789624412984526,3.328450881422271e-05,98.4,-0.00749218853422029,0.0013127288265417825,20.09,0.03391871596366425,0.0009306739420465467,,,,,,,99.8625,0.0,7.557939418671127e-10,17.94,0.045034683018701394,0.0014694595166565973,141.808,-0.009740291179476834,0.0009563142099528922,122.41,-0.023494399996569548,0.0005994770208353533,552.015,0.021920898705481306,
2012-08-24,1411.13,0.0064339535401050085,5.469085045497131e-05,809.186,0.003943820905216278,0.00010756468313085707,1.6865,0.005112364006053083,0.0010411308270402075,66.4,0.013646913841181885,0.002206524460839849,2434.23,0.002080849539741081,0.00029264794590112093,19880.03,-0.012606799880732211,9.019195604896701e-05,1669.8,0.00011978199690876323,4.59784349792462e-05,1.2512,-0.00414739787344473,3.2878616037269386e-05,94.99,-0.035269181156116325,0.001273119153307373,19.24,-0.04323073358928253,0.0009925366134965596,,,,,,,99.865,2.50341089742534e-05,7.598604085305279e-10,16.88,-0.060903367462838975,0.0016132027096457321,141.796,-8.462504059991716e-05,0.0009597207077651729,123.74,0.010806524015420926,0.0006016879990076247,547.989,-0.007320006067085494,
2012-08-27,1410.44,-0.0004890894174200966,4.516597215900638e-05,810.403,0.0015028506973751021,0.00010454964695554428,1.6506,-0.0215165173431211,0.001059932400742384,66.3,-0.001507159290571991,0.002202105828856779,2461.82,0.01127042903787423,0.00022965264056581955,19798.67,-0.004100946554418172,9.201070244726107e-05,1672.4,0.001555861722509988,4.563285648310781e-05,1.2499,-0.0010395426948705822,2.9072976378869183e-05,94.89,-0.0010532969164236405,0.00101276585387673,19.92,0.03473280691889169,0.0007961572152097951,,,,,,,99.865,0.0,7.598604085305279e-10,16.9,0.0011841327612165387,0.0016135071333394052,138.589,-0.022876686428578985,0.0009922709145301159,121.53,-0.01802144422013363,0.0006083791865348796,543.469,-0.008282546537788704,
2012-08-28,1409.3,-0.0008085852327601728,3.0450675488617462e-05,814.282,0.0047750885501773865,8.085756973549174e-05,1.6335,-0.010413906117459126,0.0008477854510090514,64.3,-0.030630265948242474,0.0016902119464956566,2442.12,-0.008034399267548231,0.00021927716146000445,19811.8,0.000662956055856867,7.604785873113656e-05,1666.5,-0.0035341017346155468,4.6817033278586324e-05,1.2565,0.0052665298874707,2.974748684884476e-05,94.43,-0.004859506710689132,0.0008591106503784181,19.82,-0.0050327232546103495,0.0007575165700812477,,,,,,,99.865,0.0,7.598604085305279e-10,16.54,-0.021531932333482384,0.0016220141174964524,136.862,-0.012539599635664977,0.0007423361741510114,120.28,-0.010338787762380619,0.0005886612487562096,546.825,0.006156157144543428,
2012-08-29,1410.49,0.0008440345349445266,3.0373716025522757e-05,817.835,0.004353861411389381,7.909711078339043e-05,1.6506,0.010413906117459126,0.0007997535615758899,64.9,0.009287992466470385,0.0016855440987200937,2434.23,-0.003236029770325999,0.00021056425647848388,19788.51,-0.0011762535538384356,6.536050317861001e-05,1659.8,-0.00402850558344614,4.813083042691867e-05,1.253,-0.002789402087578635,2.870466853727545e-05,94.71,0.002960771963032016,0.0008450969125053339,20.46,0.03178023162163868,0.0007786024970607705,,,,,,,99.865,0.0,7.598604085305279e-10,16.5,-0.0024213086890103597,0.0015964805098993172,137.989,0.008200852944056258,0.0007139578091952507,120.55,0.002242246506852119,0.0005885112335419167,545.434,-0.0025470163248559885,
2012-08-30,1399.48,-0.007836422697165446,3.2653952838128684e-05,808.639,-0.011308017209983312,8.42434167082527e-05,1.6233,-0.016677743841784665,0.000785404770222282,68.0,0.046660081466062486,0.00177416435777024,2403.8,-0.01257966622344231,0.000217228437410614,19552.91,-0.011977341769910055,6.66004486428379e-05,1654.8,-0.003016957577091084,4.671995098099454e-05,1.2506,-0.0019172397628706983,2.872172267468343e-05,96.33,0.016960205531521666,0.0008489678652824483,20.92,0.02223387867324167,0.0007545245019323148,,,,,,,99.865,0.0,7.557859927822052e-10,17.14,0.03805453226309874,0.001686162060339263,136.824,-0.008478543437863806,0.0006992613142097854,119.0,-0.012941111515650583,0.0005947888558442837,553.592,0.014846145296244728,
2012-08-31,1406.58,0.005060487054237228,3.278437835580762e-05,812.087,0.004254889724612632,6.100520845812728e-05,1.5484,-0.04723897461330623,0.000846054983527122,68.7,0.010241494052197098,0.0015980614587187377,2440.71,0.015238162047597648,0.00022575346121540008,19482.57,-0.0036039047621319042,6.684450876551457e-05,1685.3,0.01826343389471763,5.80131918546768e-05,1.2579,0.005820227711629183,2.71692460549557e-05,93.3,-0.03195968891623391,0.000878822002244138,20.62,-0.01444416060790843,0.0007632028735186492,49.0,-0.012170535620255496,0.0009030598680010484,1.7,0.19415601444095748,0.024419515468461366,99.865,0.0,9.767589872864819e-11,17.89,0.0428269843509943,0.0017697310253182309,132.683,-0.030732603781274292,0.0007116985976466322,120.78,0.01484721576822512,0.0006019871502592763,543.072,-0.019186045503137628,
2012-09-03,,,,,,,1.5484,0.0,0.0007969725914479886,68.7,0.0,0.0014057551635739847,2463.17,0.009160157690849324,0.00017443233498443613,19559.21,0.003926055545800722,6.60539222541169e-05,,,,1.2593,0.0011123471669741147,2.5937517190962114e-05,,,,,,,,,,,,,,,,,,,132.683,0.0,0.0006536621290910908,,,,542.673,-0.0007349792409110378,
2012-09-04,1404.94,-0.0011666288598384256,2.9546544608433063e-05,822.139,0.012302003237683934,6.374740721915081e-05,1.5722,0.015253772656163123,0.0006630858070004132,67.1,-0.023565155250667935,0.0013624499551319526,2436.54,-0.010870138116746197,8.825645162805443e-05,19429.91,-0.0066326438767045914,6.785804873775819e-05,1693.6,0.004912851338680468,5.044685206039397e-05,1.2566,-0.002146350042954215,1.4594382908353255e-05,93.71,0.00438479928243396,0.0007563826094819818,20.68,0.002905571051414757,0.0007405237694970924,,,,,,,99.87,5.006633790838322e-05,1.899098731972908e-10,17.97,0.004461803274839582,0.0016507480898568104,134.075,0.010436520252872228,0.0005214450591378599,119.59,-0.00990148289903825,0.0006080920690559967,540.642,-0.0037496063094817345,
2012-09-05,1403.43,-0.001075356983241349,1.4289958695737461e-05,821.231,-0.0011050464501591861,3.898013675305631e-05,1.596,0.015024586650097982,0.0006729378195041078,68.5,0.020649701290543554,0.0013464487477151566,2441.81,0.0021605674254834284,8.336215996088955e-05,19145.07,-0.014768390136566723,6.105262125775879e-05,1691.6,-0.0011816142223217696,4.7291960570164715e-05,1.2601,0.0027814219068008905,1.4793518437229548e-05,90.15,-0.03872995748640573,0.0006576165894362747,19.99,-0.03393490112791975,0.0004838840086615416,,,,,,,99.865,-5.006633790838322e-05,3.364033455435444e-10,18.18,0.011618387953865383,0.0013300991675076637,136.064,0.014726018410438968,0.0005305845466388012,120.49,0.007497535954468226,0.0004945820079900323,541.451,0.001495250686823546,
2012-09-06,1432.12,0.020236623645939922,3.2148576371329825e-05,837.946,0.020149225198021092,5.3101656906135355e-05,1.6781,0.05016170199736186,0.0007200237632087302,71.0,0.03584613177313578,0.0012417865174196886,2524.95,0.03348169296732717,0.00012127242169278769,19209.3,0.003349295532331098,6.087656498404316e-05,1703.2,0.006834007980936363,4.805414964741602e-05,1.2631,0.002377933904282009,1.4871722211514914e-05,83.65,-0.07483352221649309,0.000933141306376528,18.62,-0.07099587666338758,0.0007332683395429218,,,,,,,99.86,-5.0068844672068735e-05,4.720580667913752e-10,17.8,-0.021123631451293257,0.0013367051089841202,141.905,0.042032456347540936,0.0005748418675444063,119.31,-0.009841614047475744,0.00039314937791991864,512.403,-0.055141148158909026,
2012-09-07,1437.92,0.00404176101772169,3.181064486354965e-05,842.267,0.00514340684885628,5.1511683572306156e-05,1.6678,-0.006156808354231047,0.0007158458301525966,68.4,-0.03730705241281029,0.0012776079299381118,2538.6,0.005391487420876473,0.00012070685376823241,19802.16,0.030396485897565384,0.00010867295259092802,1738.0,0.02022619224606803,6.104117824665138e-05,1.2816,0.01454028053416534,2.2546238652806664e-05,82.24,-0.016999625725977907,0.0009032385537029342,17.59,-0.05690571309945458,0.0008771652862943618,,,,,,,99.855,-5.0071351686220567e-05,5.96872408723754e-10,18.95,0.06260547423039586,0.001493770113402021,141.668,-0.0016715276502461407,0.0005725839603953416,120.7,0.01158298021577675,0.00038907814023908863,498.442,-0.027624191220700922,0.00026380829217912766
2012-09-10,1429.08,-0.006166744342158914,3.426042109675387e-05,839.365,-0.0034514125335132206,5.23952870372114e-05,1.6541,-0.00824833840470951,0.000692448459233209,68.2,-0.0029282597790887266,0.0012651083746469155,2528.53,-0.003974641762482634,0.0001222992525061708,19827.17,0.0012621966266088691,0.0001032030208185082,1729.2,-0.0050761530318608195,6.431690793234195e-05,1.2758,-0.004535864506239856,2.239814083837573e-05,92.77,0.12048150995832518,0.0015668105522335372,18.3,0.03957050109790883,0.0009537548915173336,,,,,,,99.86,5.0071351686220567e-05,7.108333296185354e-10,19.08,0.0068367344917050765,0.0014730145320652921,140.693,-0.006906080337794052,0.0005397968148278245,122.37,0.01374111389409105,0.00038669894901619114,503.074,0.009250042989597418,0.0002676590319625732
2012-09-11,1433.57,0.0031369560945169184,3.44811189943422e-05,841.912,0.0030298421359988836,5.235639642332389e-05,1.7005,0.027665271199074692,0.0007122111208336942,67.9,-0.004408530284766066,0.0011574242516823362,2557.65,0.011450761940676735,0.0001236331093146734,19857.88,0.0015476864023131753,0.00010187694782361844,1732.3,0.0017911314914185184,6.439018616709389e-05,1.2855,0.007574314898089296,2.3466788241371966e-05,92.39,-0.004104563982526344,0.001552575234951448,18.29,-0.0005465974446012822,0.000937023313217466,,,,,,,99.8625,2.5034735697815336e-05,7.338949134056677e-10,19.59,0.026378565936308718,0.0014826351096475516,145.339,0.03248873310756206,0.0005775219137225142,122.82,0.003670626903676144,0.000324443431638132,493.82,-0.018566198256764643,0.0002741409696754409
2012-09-12,1436.56,0.0020835300712205296,3.446987770178615e-05,845.116,0.0037984003255830956,5.1716820370983464e-05,1.7576,0.03302691662315038,0.0007583103080570235,69.9,0.02902961467511389,0.0011113945542107564,2564.8,0.0027916347230174665,0.00012214908291850886,20075.39,0.010893781103794353,0.00010759385354716915,1731.1,-0.00069296070221192,6.496373004037869e-05,1.29,0.00349447064977354,2.3466996866310482e-05,93.94,0.016637532916194964,0.0015576337779226494,17.6,-0.03845556035866782,0.0010043239839605468,,,,,,,99.8625,0.0,7.338949134056677e-10,20.15,0.028185056436242473,0.0014935571556190413,151.448,0.04117338696111794,0.0006478316108054822,123.38,0.0045491548802392145,0.0003094340820602888,483.802,-0.02049534621148208,0.0002810767337377057
2012-09-13,1459.99,0.016178219630214485,4.457153337617079e-05,856.122,0.012938993308832636,5.529729001813808e-05,1.723,-0.019882284542470874,0.0006942507343646201,65.4,-0.06654339077661131,0.00131745182463293,2543.22,-0.008449508181406884,0.00012681888059653116,20047.63,-0.0013837445152162786,0.00010219907708018856,1769.5,0.02193997620283472,7.618302682359587e-05,1.2991,0.007029498645969301,2.412720701166552e-05,87.81,-0.06748089122694445,0.001654784413032236,16.45,-0.06757342483272533,0.0012039294027608224,,,,,,,99.8575,-5.0070098148502495e-05,8.641296485449563e-10,19.03,-0.05718760708463355,0.001434298310167056,148.787,-0.01772657871661032,0.0005764253761497694,115.69,-0.06435482374069501,0.0004587340907852718,457.195,-0.05656573637915496,0.000394176760640551
2012-09-14,1465.77,0.0039511152790705495,4.458895323533553e-05,864.697,0.009966267198270984,5.522118103419784e-05,1.866,0.07973014487935959,0.0009043808943084052,68.3,0.04338750811359127,0.001150784285828364,2594.56,0.019985950709644484,0.00014086770937403638,20629.78,0.028624720667764336,0.000133082317537992,1770.1,0.00033902136159280616,7.142154075431937e-05,1.313,0.010642878301109049,2.5788377132339963e-05,93.04,0.05785411883850422,0.0016875027481163937,16.9,0.026988144717646545,0.001212224699458294,,,,,,,99.855,-2.5035989235533407e-05,8.64129648544956e-10,17.87,-0.06289335213672143,0.0016620396361930008,161.487,0.08190889107575039,0.0007989305665646265,117.26,0.013479491495272278,0.0004688655202262443,445.933,-0.024941279207841838,0.0003911283798188328
2012-09-17,1461.19,-0.0031295294353350656,4.5750637089567314e-05,858.9,-0.006726655776830626,5.8418630656242874e-05,1.8415,-0.013216645522169279,0.0009090821716735562,64.4,-0.058796133466436196,0.0011126790492915963,2583.57,-0.0042447819972224465,0.00014002081197145134,20658.11,0.001372315439033045,0.00013143125595682764,1768.0,-0.0011870779495222195,7.281269479198745e-05,1.3117,-0.000990589481696058,2.619835892978699e-05,92.95,-0.0009677940429559939,0.0016144862857624374,17.13,0.013517690407001126,0.0012021038388213233,,,,,,,99.855,0.0,8.30213489000576e-10,18.08,0.011683025792693424,0.001652493417803633,158.636,-0.017812374494829086,0.0008153957498602428,122.69,0.04526715726702246,0.0005535755202692988,449.574,0.008131751205785243,0.00039982513298339906
2012-09-18,1459.32,-0.00128059842668371,4.469855486978678e-05,856.928,-0.0022985997061066854,5.638859519387756e-05,1.8083,-0.018193279494186032,0.0009165445452629246,59.8,-0.07410797215372167,0.0012658713506817302,2553.4,-0.011746359000053275,0.00014803078472517815,20601.93,-0.002723217656543042,0.00013030747897896066,1768.7,0.0003958492431594962,7.296457319127534e-05,1.3048,-0.005274233514296012,2.824890597275703e-05,90.13,-0.030808641599134212,0.0016310930104570446,16.63,-0.029623019131192585,0.0012250068870319835,,,,,,,99.855,0.0,7.935857402677585e-10,17.89,-0.010564457443402286,0.001662631405955092,155.317,-0.021144079857647213,0.0008304395943025163,127.38,0.03751389614012801,0.0006039315362846871,449.551,-5.116085083844979e-05,0.00040308828999430994
2012-09-19,1461.05,0.0011847815190320077,4.468826000194789e-05,856.077,-0.0009935756988550537,5.505466227573097e-05,1.7718,-0.020391198413001965,0.0009351944427417826,57.5,-0.03922071315328157,0.0012188395336139202,2567.67,0.005573068493271549,0.00014808603632886788,20841.91,0.01158110262993084,0.00013510024960920923,1769.3,0.00033917467820909764,7.288507522588279e-05,1.3049,7.66371613970529e-05,2.8420650841791887e-05,88.61,-0.01700835450910798,0.0016398786049903558,16.49,-0.008454156633328491,0.001223930892496867,,,,,,,99.8525,-2.5036616052354077e-05,8.139378408399564e-10,17.69,-0.011242389348933735,0.0016061541698472511,151.256,-0.02649442416864467,0.0008645739067445636,122.44,-0.03955363086600805,0.0006714975013059293,448.018,-0.0034158966957003045,0.00040331826983924156
2012-09-20,1460.26,-0.000540853260528884,4.476861609555327e-05,851.511,-0.005347906968585114,5.582614084424889e-05,1.764,-0.004412021411195344,0.0009353751140722888,59.7,0.037547072595251585,0.0013169536965784137,2553.03,-0.005717983825762829,0.00014736520194649888,20590.92,-0.012115661431382208,0.00014363872475533856,1767.8,-0.0008481524921100103,7.388613819371881e-05,1.2968,-0.006226718046734803,2.863918891666924e-05,88.72,0.0012406249829011173,0.0016210754809941473,16.75,0.015644121699567748,0.0012287554478534696,,,,,,,99.8525,0.0,8.139378408399564e-10,17.29,-0.022871208476495042,0.0016506092786242414,150.519,-0.004884443477857658,0.0008631821863790011,128.03,0.04464349738087581,0.000753174002848181,455.546,0.01666328934715633,0.0004219311660637752
2012-09-21,1460.15,-7.533188836639226e-05,4.37243921981329e-05,855.513,0.004688870610095819,5.559019205592696e-05,1.7528,-0.006369448285479917,0.0007568947062057253,59.6,-0.001676446327252279,0.0012395051845823968,2577.08,0.009376085966192882,0.000136611718507472,20734.94,0.0069699981101898345,0.00013807598633472956,1775.6,0.004402558333032935,7.057785943767094e-05,1.298,0.0009249268425690071,2.8295885527620584e-05,87.9,-0.009285538350980005,0.00161516532468735,16.79,0.002385212818373894,0.0012188561700875928,,,,,,,99.8525,0.0,8.139378408399564e-10,17.09,-0.011634802567699776,0.0012547279738262657,149.351,-0.007790081746781752,0.0007260236666672346,130.6,0.019874605384242905,0.0007224489707429663,457.8,0.004935707992033578,0.00042224535603924693
2012-09-24,1456.89,-0.002235143403731321,4.429522867894841e-05,851.763,-0.004392969889672749,5.6145941674656524e-05,1.7094,-0.025072077549339045,0.0007856647257709781,57.5,-0.035870626267999306,0.0012738082531573267,2557.89,-0.007474275151373888,0.00013435914210515698,20694.7,-0.0019425711956024827,0.00013327126916067462,1762.2,-0.007575365527250355,7.520260522830588e-05,1.2931,-0.0037821819622294583,2.9519094535773066e-05,85.88,-0.023248831680551696,0.0016043660522396831,16.59,-0.011983366887096114,0.001149540842247426,,,,,,,99.8525,0.0,8.139378408399564e-10,16.94,-0.008815807903590933,0.0011370386975263955,145.014,-0.029468950837094,0.0007656109945614121,129.12,-0.01139701232069168,0.000663006842245536,470.873,0.028156011072985265,0.0004414891899703318
2012-09-25,1441.59,-0.010557355654258416,4.678266071509326e-05,839.117,-0.014958170646089286,6.496524792267178e-05,1.6662,-0.025596847191108885,0.000816051441019224,57.6,0.0017376198985408209,0.0012580606755981435,2568.48,0.004131584362526475,0.00013449832876982876,20698.68,0.00019230128161851212,0.00012382352931334447,1763.9,0.0009642381848014026,6.233140175972466e-05,1.2899,-0.0024777403307154056,2.8778205347834932e-05,92.79,0.07738790235450832,0.0019240424155177775,17.6,0.0590987978417532,0.0012768698637034583,,,,,,,99.8525,0.0,8.139378408399564e-10,16.74,-0.011876624162579397,0.0010371323056726114,140.288,-0.033132837038452934,0.0008187205065177628,125.45,-0.028834931709207368,0.0006769436445710137,496.862,0.05372390295286156,0.0006103265244800144
2012-09-26,1433.32,-0.00575323944835926,4.753227180975323e-05,833.926,-0.006205479067658004,6.760445058167764e-05,1.6095,-0.034622012801945934,0.0008500270858444969,58.5,0.015504186535965303,0.0012792428289925386,2498.52,-0.02761572767600118,0.00017052929992171934,20527.73,-0.008293275102278841,0.0001269921764155785,1750.7,-0.007511558678544361,6.670660672042452e-05,1.2873,-0.002017694305501694,2.9047523668780937e-05,95.05,0.024064193569349968,0.001899841687613112,18.5,0.04987183004017259,0.001340882533716039,,,,,,,99.8525,0.0,7.718854192366963e-10,16.31,-0.026022648428406736,0.0009005697995334938,135.054,-0.03802275398568522,0.0008614461113207605,124.06,-0.011141953267459925,0.0006785823397247334,500.773,0.007840583050158223,0.0006162606548221422
