Date,x
2007-10-08,5.199473696231549e-05
2007-10-09,5.3219699564605395e-05
2007-10-10,4.726787056639288e-05
2007-10-11,4.6590234805247795e-05
2007-10-12,5.4068887651789296e-05
2007-10-15,4.877755076590499e-05
2007-10-16,6.419550181363508e-05
2007-10-17,7.400115220586208e-05
2007-10-18,6.595082844290347e-05
2007-10-19,6.197441301158363e-05
2007-10-22,0.00013173595017328682
2007-10-23,0.00011322540143711781
2007-10-24,0.00010030378931772265
2007-10-25,9.590160077933229e-05
2007-10-26,8.894130116877128e-05
2007-10-29,8.069890566397539e-05
2007-10-30,7.263891934348557e-05
2007-10-31,8.207101180504031e-05
2007-11-01,7.384495029044291e-05
2007-11-02,0.00014372131680564235
2007-11-05,0.00012966258868278845
2007-11-06,0.00013014111734000242
2007-11-07,0.00011582299955429433
2007-11-08,0.0002047464647888715
2007-11-09,0.00017834372289676567
2007-11-12,0.00020974344578106793
2007-11-13,0.00023512272808118265
2007-11-14,0.00022329619680019425
2007-11-15,0.000222956583854585
2007-11-16,0.00025010274818043464
2007-11-19,0.0002130257694829119
2007-11-20,0.00026404209640433187
2007-11-21,0.00022613294074845896
2007-11-23,0.0002679888083439015
2007-11-26,0.0002357780488053637
2007-11-27,0.00032285781667293947
2007-11-28,0.00027472194832519015
2007-11-29,0.00025463132797741184
2007-11-30,0.00022471774009055442
2007-12-03,0.00020005757551046167
2007-12-04,0.00019772291213645564
2007-12-05,0.00019832742416290037
2007-12-06,0.00018091266026037362
2007-12-07,0.0001645776580987016
2007-12-10,0.00014964660544112315
2007-12-11,0.00012884640207361185
2007-12-12,0.0002043945266934112
2007-12-13,0.00018293718026693418
2007-12-14,0.0001630105778687818
2007-12-17,0.00018935637835766072
2007-12-18,0.00021828614027829448
2007-12-19,0.00019498887523402696
2007-12-20,0.00017843411108744192
2007-12-21,0.00015876248609198636
2007-12-24,0.00014415249621157954
2007-12-26,0.0001283815292852066
2007-12-27,0.00011285568205493827
2007-12-28,0.00014380450130105314
2007-12-31,0.00012908297182706322
2008-01-02,0.00013381257339741272
2008-01-03,0.0001644431220740621
2008-01-04,0.00014578527680539667
2008-01-07,0.00021771831958248747
2008-01-08,0.00019309277047811462
2008-01-09,0.00024258361152988984
2008-01-10,0.00021160064448783205
2008-01-11,0.0001840320662493985
2008-01-14,0.00021118791030005064
2008-01-15,0.0001841528839306796
2008-01-16,0.00026363340681628865
2008-01-17,0.00024981684022393864
2008-01-18,0.00036617191641038994
2008-01-22,0.00033722115232881576
2008-01-23,0.0003396931572812449
2008-01-24,0.00029651615080879647
2008-01-25,0.00025377909417988176
2008-01-28,0.0002962752492135603
2008-01-29,0.0002533233275687581
2008-01-30,0.00021470485022818503
2008-01-31,0.00020200968570775486
2008-02-01,0.00017509584961294204
2008-02-04,0.0001517914081593464
2008-02-05,0.0001693830209767445
2008-02-06,0.00029619374152292324
2008-02-07,0.0002866195844425541
2008-02-08,0.0002461745130422918
2008-02-11,0.0002295545492295458
2008-02-12,0.00019200375874318557
2008-02-13,0.0001649358318180921
2008-02-14,0.00014521585276165198
2008-02-15,0.00017557368640134716
2008-02-19,0.00015550160290616998
2008-02-20,0.00014164729480462226
2008-02-21,0.00012777980908779937
2008-02-22,0.00015899403801157498
2008-02-25,0.00014108347613112985
2008-02-26,0.000127550549279314
2008-02-27,0.00011089993356276946
2008-02-28,0.00010626900712635927
2008-02-29,0.00012120600912198276
2008-03-03,0.00021163743763667409
2008-03-04,0.00018655506605262542
2008-03-05,0.00017612094626773874
2008-03-06,0.00015665665222338256
2008-03-07,0.0002137554960710414
2008-03-10,0.00021988067101288413
2008-03-11,0.0002548501297333026
2008-03-12,0.00024069508839138077
2008-03-13,0.00024441940331282796
2008-03-14,0.00021854470696343898
2008-03-17,0.0002758954886557676
2008-03-18,0.00027473173366735095
2008-03-19,0.0002611518939974678
2008-03-20,0.00034226375438251976
2008-03-24,0.00030029271451054217
2008-03-25,0.0002700540802933717
2008-03-26,0.00024138470400451438
2008-03-27,0.0002470553376343358
2008-03-28,0.0002627514356828311
2008-03-31,0.00026269956836431284
2008-04-01,0.000233013033756143
2008-04-02,0.0002186408142189595
2008-04-03,0.00020128254829812793
2008-04-04,0.00017826016132454952
2008-04-07,0.0001567256242697971
2008-04-08,0.00013661281676521139
2008-04-09,0.00013455582899300138
2008-04-10,0.00014419601106949837
2008-04-11,0.00012883959590777536
2008-04-14,0.00018816622369605352
2008-04-15,0.0001780182984035213
2008-04-16,0.00015836358144379113
2008-04-17,0.00014563785305322132
2008-04-18,0.00012976269639690098
2008-04-21,0.00012126610325222802
2008-04-22,0.00011246040839240333
2008-04-23,0.00012555423023579446
2008-04-24,0.00011236852961419803
2008-04-25,0.00010282537018160547
2008-04-28,9.31741558824646e-05
2008-04-29,8.473930899772537e-05
2008-04-30,8.685928028075305e-05
2008-05-01,8.756830306755632e-05
2008-05-02,8.379150819914245e-05
2008-05-05,7.645219992564693e-05
2008-05-06,7.99848921158409e-05
2008-05-07,7.361047535196945e-05
2008-05-08,0.00012181393715975577
2008-05-09,0.00010989848332667921
2008-05-12,0.00012028593139020965
2008-05-13,0.00010934397340917777
2008-05-14,9.968289805345416e-05
2008-05-15,9.10790504839657e-05
2008-05-16,8.512721147344584e-05
2008-05-19,7.833617780869621e-05
2008-05-20,7.280869743551495e-05
2008-05-21,9.17238251797012e-05
2008-05-22,0.0001335547234509294
2008-05-23,0.0001200099131703241
2008-05-27,0.00015405824688495017
2008-05-28,0.00013689436611864455
2008-05-29,0.00012274220540006413
2008-05-30,0.0001114936322842329
2008-06-02,0.0001013604154151621
2008-06-03,0.00012276499790143713
2008-06-04,0.00012658420470855952
2008-06-05,0.000114519120115589
2008-06-06,0.00010654177363720762
2008-06-09,0.00020742984856362808
2008-06-10,0.00018221354151597594
2008-06-11,0.0001680774638855482
2008-06-12,0.00020943475198560374
2008-06-13,0.00018460446715042083
2008-06-16,0.00016722078622445827
2008-06-17,0.00015161071485069938
2008-06-18,0.0001559136778001915
2008-06-19,0.0001692562329239319
2008-06-20,0.0001542671694260029
2008-06-23,0.00019976854950777353
2008-06-24,0.00018009110632886326
2008-06-25,0.00016851983705296617
2008-06-26,0.00015211306987012582
2008-06-27,0.0002424547848240107
2008-06-30,0.00022306907555303318
2008-07-01,0.00019779306009959718
2008-07-02,0.00017746106501634557
2008-07-03,0.00021915575474971063
2008-07-07,0.00019527902622536294
2008-07-08,0.00019935301957928076
2008-07-09,0.0001809329918500393
2008-07-10,0.00024079486798773275
2008-07-11,0.00021408094924204243
2008-07-14,0.00022581285532445472
2008-07-15,0.00022785507900016747
2008-07-16,0.00023590483031142755
2008-07-17,0.00021537950348674478
2008-07-18,0.0001943858421398226
2008-07-21,0.00017582123154764065
2008-07-22,0.00016071284467203333
2008-07-23,0.00014785522214010743
2008-07-24,0.00013675892395641803
2008-07-25,0.00018948036964260012
2008-07-28,0.00017433241721613463
2008-07-29,0.0002127537644945177
2008-07-30,0.00019578141117439622
2008-07-31,0.00017879098627034977
2008-08-01,0.0001997780742048724
2008-08-04,0.00019435552919454252
2008-08-05,0.0001980857838096182
2008-08-06,0.00018588279075468074
2008-08-07,0.00017010558489891073
2008-08-08,0.00020706247679306577
2008-08-11,0.0001912353285678441
2008-08-12,0.0001737214099832875
2008-08-13,0.0001933276367440979
2008-08-14,0.00018106547844056823
2008-08-15,0.00016391189787064354
2008-08-18,0.00015017252138844404
2008-08-19,0.0001795448046486944
2008-08-20,0.00018929358236332975
2008-08-21,0.00017198464637980818
2008-08-22,0.00015661467867001674
2008-08-25,0.00014384006861041138
2008-08-26,0.0001884787910206102
2008-08-27,0.0001711794937779918
2008-08-28,0.00015860984986194786
2008-08-29,0.00014821528200339784
2008-09-02,0.0001702038854514715
2008-09-03,0.0001654321462972586
2008-09-04,0.00015535930044285092
2008-09-05,0.00022576353412220819
2008-09-08,0.00020606583405502387
2008-09-09,0.00018964007388204293
2008-09-10,0.00027726437166638055
2008-09-11,0.00024896438718680623
2008-09-12,0.00022881459788147058
2008-09-15,0.00020988883898387142
2008-09-16,0.00038312060901308424
2008-09-17,0.00033659182634928464
2008-09-18,0.0005602354491307942
2008-09-19,0.000531490025806543
2008-09-22,0.00048439006812581485
2008-09-23,0.0007011793040073275
2008-09-24,0.0006952406010067343
2008-09-25,0.000588252287384933
2008-09-26,0.0005045747970263315
2008-09-29,0.0004307339725918185
2008-09-30,0.0013617190087748753
2008-10-01,0.001196276601827157
2008-10-02,0.0010365905612578716
2008-10-03,0.0013417074428712138
2008-10-06,0.0012713780385581173
2008-10-07,0.0015530650311182518
2008-10-08,0.0021693618001231776
2008-10-09,0.001953523915854051
2008-10-10,0.00294530877779459
2008-10-13,0.0026264537699796885
2008-10-14,0.0023467788678868877
2008-10-15,0.002034246172309772
2008-10-16,0.0034034828674245204
2008-10-17,0.00286401077192266
2008-10-20,0.0024813977531573583
2008-10-21,0.0021317412826008346
2008-10-22,0.0022717987828931208
2008-10-23,0.002991174560953676
2008-10-24,0.0025178904733401766
2008-10-27,0.00270439043649587
2008-10-28,0.0028231508584225097
2008-10-29,0.002400948635195856
2008-10-30,0.0021729685814309858
2008-10-31,0.001831481930315153
2008-11-03,0.0015630989905595285
2008-11-04,0.0013167756774036276
2008-11-05,0.0011164328001552716
2008-11-06,0.0016341241987220684
2008-11-07,0.002157761563437877
2008-11-10,0.0018186401197956244
2008-11-11,0.0016989296406027105
2008-11-12,0.0017349941509496667
2008-11-13,0.0022603620911328544
2008-11-14,0.001913511427749351
2008-11-17,0.002275088684719098
2008-11-18,0.002319634434166926
2008-11-19,0.001970123575346352
2008-11-20,0.0026911716483356786
2008-11-21,0.003576220019961047
2008-11-24,0.003019835951085341
2008-11-25,0.0025521355188157548
2008-11-26,0.002169785858593288
2008-11-28,0.001851333260925923
2008-12-01,0.0015704066501558709
2008-12-02,0.002747365031859519
2008-12-03,0.002342783260186889
2008-12-04,0.0020020348142630036
2008-12-05,0.0021202519422325863
2008-12-08,0.0018113604302144562
2008-12-09,0.0015429465876547895
2008-12-10,0.0015926095270738707
2008-12-11,0.0013559526741635226
2008-12-12,0.001501419006406577
2008-12-15,0.0012723049377246257
2008-12-16,0.001208030826211478
2008-12-17,0.001050266886771931
2008-12-18,0.0009629772537929752
2008-12-19,0.001026024087510664
2008-12-22,0.0008604407944780723
2008-12-23,0.0009039158708718635
2008-12-24,0.0008370493110504532
2008-12-26,0.0006904968373537343
2008-12-29,0.0005699260128223981
2008-12-30,0.00048006732038468936
2008-12-31,0.00041510610380315915
2009-01-02,0.00035294724880588523
2009-01-05,0.000328696096773544
2009-01-06,0.0002918110467800702
2009-01-07,0.00024394583979280268
2009-01-08,0.0004382055805043934
2009-01-09,0.00037122992926372504
2009-01-12,0.0004701478654102016
2009-01-13,0.0005845809900977133
2009-01-14,0.0004944423067900957
2009-01-15,0.0007328246386378981
2009-01-16,0.0006176323724084126
2009-01-20,0.0005287088881489147
2009-01-21,0.0010168831562894197
2009-01-22,0.0008614498308544839
2009-01-23,0.0008754816774807161
2009-01-26,0.0007367960738621625
2009-01-27,0.0006206397324752563
2009-01-28,0.0005278845120876541
2009-01-29,0.0004572646353217796
2009-01-30,0.0006818158069728484
2009-02-02,0.000793270526090823
2009-02-03,0.0006727003172514658
2009-02-04,0.00057379618171167
2009-02-05,0.0005382551089865464
2009-02-06,0.00045888590838725135
2009-02-09,0.000397116674950589
2009-02-10,0.0003393387986918969
2009-02-11,0.0007248036708559148
2009-02-12,0.0006193908947071561
2009-02-13,0.0005329146268102124
2009-02-17,0.0005252951133944089
2009-02-18,0.0008889372764427644
2009-02-19,0.0007535293797207095
2009-02-20,0.0007401839521533038
2009-02-23,0.0007271974271998049
2009-02-24,0.0009694036044546184
2009-02-25,0.0008293393421137033
2009-02-26,0.0007919606545475162
2009-02-27,0.0008124677227297962
2009-03-02,0.0009215936799413754
2009-03-03,0.0013774347115801618
2009-03-04,0.0012035580679577514
2009-03-05,0.0010167804253653605
2009-03-06,0.0013768704202376798
2009-03-09,0.0011803705085568035
2009-03-10,0.0010887407943729313
2009-03-11,0.0009434103980711214
2009-03-12,0.0008040753413909304
2009-03-13,0.000694034189188457
2009-03-16,0.0005932127557281919
2009-03-17,0.0005319518394411306
2009-03-18,0.0004731414637671238
2009-03-19,0.0004148965714770621
2009-03-20,0.0004461002250820874
2009-03-23,0.0005229076479397401
2009-03-24,0.0004893172252334713
2009-03-25,0.0005701192491376039
2009-03-26,0.0005015689326059666
2009-03-27,0.0004453947950563289
2009-03-30,0.0005305735929672861
2009-03-31,0.0007420547966791885
2009-04-01,0.0006448899433190514
2009-04-02,0.0005676621675850912
2009-04-03,0.0005041268145594668
2009-04-06,0.00044488257859363965
2009-04-07,0.0004334280155948485
2009-04-08,0.0005390156787022208
2009-04-09,0.00047783382626355523
2009-04-13,0.0004290944323298321
2009-04-14,0.00039100490264570934
2009-04-15,0.0004642751558590244
2009-04-16,0.00040994563680073133
2009-04-17,0.00036824143295468827
2009-04-20,0.00032517332666672476
2009-04-21,0.0005706554346112809
2009-04-22,0.0005098696666637278
2009-04-23,0.0004934237101878312
2009-04-24,0.00044070616917235117
2009-04-27,0.00039641638543422525
2009-04-28,0.0004017772819788691
2009-04-29,0.0003598529412847207
2009-04-30,0.00032569603053271714
2009-05-01,0.0002899350464241952
2009-05-04,0.0002625366479420419
2009-05-05,0.0002539442500732291
2009-05-06,0.00023438305705393052
2009-05-07,0.00021852252246761005
2009-05-08,0.00025480281048732715
2009-05-11,0.00023962637731724453
2009-05-12,0.00031833713805370044
2009-05-13,0.0002895478321793441
2009-05-14,0.00039884851455359704
2009-05-15,0.00036132052109420776
2009-05-18,0.00037685537237297447
2009-05-19,0.00034850715404969137
2009-05-20,0.00031633478653240934
2009-05-21,0.00030224028818452735
2009-05-22,0.0003599816221636322
2009-05-26,0.00032510520081037214
2009-05-27,0.0003104523210105611
2009-05-28,0.0003730926905884381
2009-05-29,0.00033921069560256925
2009-06-01,0.00030908088166936435
2009-06-02,0.0002863318841706007
2009-06-03,0.0002657001661109577
2009-06-04,0.0002977093177333864
2009-06-05,0.0002676279723045867
2009-06-08,0.00024292019522897208
2009-06-09,0.00022494767449062118
2009-06-10,0.00020474555452910272
2009-06-11,0.00019000793437093028
2009-06-12,0.0001797586034203128
2009-06-15,0.00016148847201497016
2009-06-16,0.0002590086802978259
2009-06-17,0.00028894956390622666
2009-06-18,0.0002628195032343355
2009-06-19,0.00024210557574501945
2009-06-22,0.0002188531709253104
2009-06-23,0.0003710633571340802
2009-06-24,0.0003314635255039925
2009-06-25,0.0002974781122301152
2009-06-26,0.00027337665393432784
2009-06-29,0.0002506655853162239
2009-06-30,0.00022769025656946184
2009-07-01,0.00023835490853686103
2009-07-02,0.00021507882939130946
2009-07-06,0.00035913666458680646
2009-07-07,0.0003200065524982431
2009-07-08,0.00039785154721567654
2009-07-09,0.00035527535407834103
2009-07-10,0.0003243598311414741
2009-07-13,0.000302812132035755
2009-07-14,0.0002814577417247365
2009-07-15,0.0002557600836906454
2009-07-16,0.00024528039698798747
2009-07-17,0.0002245203635109866
2009-07-20,0.00020348523606154734
2009-07-21,0.00018593790899957194
2009-07-22,0.00016749420241738168
2009-07-23,0.00015178862304473598
2009-07-24,0.00015398951897758787
2009-07-27,0.00014060363987137916
2009-07-28,0.000127564584398236
2009-07-29,0.00012210369326602836
2009-07-30,0.00012424892985168828
2009-07-31,0.00011848367460761631
2009-08-03,0.00010718919846376827
2009-08-04,0.00010626649427998204
2009-08-05,9.5542982766642e-05
2009-08-06,9.453248190140254e-05
2009-08-07,0.00010128376348667208
2009-08-10,0.00010000216010255034
2009-08-11,9.988796194140946e-05
2009-08-12,0.00013848073529158217
2009-08-13,0.00012996055501280742
2009-08-14,0.00011579672269859616
2009-08-17,0.00013217580648800168
2009-08-18,0.00023592482402531122
2009-08-19,0.00021488926962453817
2009-08-20,0.00019104380676016877
2009-08-21,0.0001678825618755384
2009-08-24,0.00015294067740817936
2009-08-25,0.00013539498032479768
2009-08-26,0.00012325336553443292
2009-08-27,0.00010715103680155256
2009-08-28,9.381722998812426e-05
2009-08-31,8.81638303670605e-05
2009-09-01,0.00010081270405741474
2009-09-02,0.00016862396265916925
2009-09-03,0.0001562548337463477
2009-09-04,0.00014384890875373524
2009-09-08,0.0001306705613690796
2009-09-09,0.00011881000050029036
2009-09-10,0.00010930810863919187
2009-09-11,0.00010012712911884477
2009-09-14,9.456802817548154e-05
2009-09-15,8.64317414281622e-05
2009-09-16,7.816067327879588e-05
2009-09-17,7.661453577752228e-05
2009-09-18,7.591133418560327e-05
2009-09-21,6.948048537705846e-05
2009-09-22,7.08013331706956e-05
2009-09-23,6.42621442011926e-05
2009-09-24,7.906530453876422e-05
2009-09-25,9.198876643007972e-05
2009-09-28,9.666162514762312e-05
2009-09-29,9.638109632387968e-05
2009-09-30,9.453226532994317e-05
2009-10-01,9.406317768685718e-05
2009-10-02,0.00016387720906119846
2009-10-05,0.00016069863362514654
2009-10-06,0.00014823266999775138
2009-10-07,0.00013727606178560103
2009-10-08,0.0001231228963767355
2009-10-09,0.00011322538108375952
2009-10-12,9.944772567648349e-05
2009-10-13,9.264767003526129e-05
2009-10-14,9.27715446378788e-05
2009-10-15,9.126672659987824e-05
2009-10-16,8.249603704463872e-05
2009-10-19,9.322814979240932e-05
2009-10-20,8.669037206207329e-05
2009-10-21,9.306049727561545e-05
2009-10-22,0.0001033289922564
2009-10-23,9.572095739745167e-05
2009-10-26,0.00011503502487140155
2009-10-27,0.00013066126600900195
2009-10-28,0.00012264981337580373
2009-10-29,0.000171319775110643
2009-10-30,0.00016570457788649316
2009-11-02,0.00025852391211865695
2009-11-03,0.00022905234782801117
2009-11-04,0.00020358289942449227
2009-11-05,0.00018414127496004288
2009-11-06,0.00017466219865783713
2009-11-09,0.00016029814121072659
2009-11-10,0.00015105985314959133
2009-11-11,0.0001405075421262091
2009-11-12,0.00012920122363292445
2009-11-13,0.0001433905482374784
2009-11-16,0.00013279674391729974
2009-11-17,0.00012321864733864674
2009-11-18,0.00011358092818432041
2009-11-19,0.00010842743399263013
2009-11-20,0.0001277992699343676
2009-11-23,0.00011915980237959188
2009-11-24,0.0001148246600801988
2009-11-25,0.0001103998394261263
2009-11-27,0.00010377418832567428
2009-11-30,0.00013191715419405404
2009-12-01,0.00012352364253004943
2009-12-02,0.00011856247483593502
2009-12-03,0.00011109962188112352
2009-12-04,0.00012151691870603068
2009-12-07,0.00011380054029896043
2009-12-08,0.00011203240319123963
2009-12-09,0.00012774539384355615
2009-12-10,0.00011976497040477257
2009-12-11,0.000109572404133888
2009-12-14,0.00010343199486853463
2009-12-15,9.447093106339157e-05
2009-12-16,9.966420557933766e-05
2009-12-17,9.287470013923061e-05
2009-12-18,0.00011242079618928355
2009-12-21,0.0001058794547337917
2009-12-22,9.637631579829741e-05
2009-12-23,9.001882863427619e-05
2009-12-24,8.296495138174796e-05
2009-12-28,7.535380132839482e-05
2009-12-29,6.85500296490849e-05
2009-12-30,6.640162348806028e-05
2009-12-31,6.187232791351861e-05
2010-01-04,7.495069441801114e-05
2010-01-05,7.106725910755078e-05
2010-01-06,6.533705882877017e-05
2010-01-07,6.054193157043013e-05
2010-01-08,5.642377544603906e-05
2010-01-11,5.184782909439753e-05
2010-01-12,4.7980211732049765e-05
2010-01-13,6.034101872433755e-05
2010-01-14,5.551650509076235e-05
2010-01-15,5.244190728442725e-05
2010-01-19,6.498729908025186e-05
2010-01-20,6.072590334452704e-05
2010-01-21,7.689630661957733e-05
2010-01-22,0.00011598085509651348
2010-01-25,0.00017304666815859258
2010-01-26,0.00015407520487811902
2010-01-27,0.00014995039352406128
2010-01-28,0.00013503862168548505
2010-01-29,0.00015700344601646547
2010-02-01,0.00017351784358428008
2010-02-02,0.00015814275919965074
2010-02-03,0.00014513318575187691
2010-02-04,0.0001474402094314192
2010-02-05,0.0002499569583436197
2010-02-08,0.00022423015340071234
2010-02-09,0.00023482390955034444
2010-02-10,0.0002085464868771997
2010-02-11,0.00020852074253764616
2010-02-12,0.00018607122306979818
2010-02-16,0.00017410365195254137
2010-02-17,0.000159870374960327
2010-02-18,0.00015198076292220267
2010-02-19,0.00013669865750624616
2010-02-22,0.0001246025757303798
2010-02-23,0.00011786480975958304
2010-02-24,0.00014040979328302098
2010-02-25,0.0001293959874386364
2010-02-26,0.00012450327478447492
2010-03-01,0.0001141658999107276
2010-03-02,0.00010609296060599121
2010-03-03,9.623693244772571e-05
2010-03-04,8.895099582813792e-05
2010-03-05,8.324391102634902e-05
2010-03-08,8.476656261455199e-05
2010-03-09,7.693625579066543e-05
2010-03-10,7.179789194194006e-05
2010-03-11,6.10914363427975e-05
2010-03-12,5.194827357559124e-05
2010-03-15,4.31171497791772e-05
2010-03-16,3.740913056008208e-05
2010-03-17,3.53321694572972e-05
2010-03-18,3.0510306744928544e-05
2010-03-19,2.8330672027724584e-05
2010-03-22,3.845397409996492e-05
2010-03-23,3.5659620773316566e-05
2010-03-24,3.239390690243001e-05
2010-03-25,4.26792735395731e-05
2010-03-26,4.280890492746254e-05
2010-03-29,3.8341314069177875e-05
2010-03-30,3.5425973199564204e-05
2010-03-31,3.4871055526621867e-05
2010-04-01,3.8076752852356756e-05
2010-04-05,3.569721919180906e-05
2010-04-06,3.2877011532809766e-05
2010-04-07,2.8482706398782743e-05
2010-04-08,3.921190767881593e-05
2010-04-09,3.640008071298741e-05
2010-04-12,3.3337768663748865e-05
2010-04-13,2.9029157215460722e-05
2010-04-14,2.5783811333941732e-05
2010-04-15,2.8195378885785265e-05
2010-04-16,2.36668339708424e-05
2010-04-19,6.977103322903746e-05
2010-04-20,6.313128516391931e-05
2010-04-21,6.031076879313509e-05
2010-04-22,5.868226073769096e-05
2010-04-23,5.111314292585536e-05
2010-04-26,4.765684815959622e-05
2010-04-27,5.5972889669543214e-05
2010-04-28,0.00014006936294768557
2010-04-29,0.00011834043480272287
2010-04-30,0.00010682715099910982
2010-05-03,0.00016817887539591242
2010-05-04,0.000143229400707512
2010-05-05,0.00026383323313260414
2010-05-06,0.00025388853554142524
2010-05-07,0.00048199276496766304
2010-05-10,0.0005136699583458755
2010-05-11,0.0004311841045661975
2010-05-12,0.0003756500102870428
2010-05-13,0.0002935291870288494
2010-05-14,0.0003387944861229858
2010-05-17,0.00043342356416597625
2010-05-18,0.00033149514121485406
2010-05-19,0.0003777157226390306
2010-05-20,0.0003371473352394097
2010-05-21,0.0006709451881348039
